X,Y
-18.871109,-82.60479
-18.861004,-82.61565
-18.850899,-82.62724
-18.840794,-82.63885
-18.830688,-82.6512
-18.82021,-82.66318
-18.810104,-82.6759
-18.8,-82.687874
-18.79027,-82.69985
-18.780165,-82.71146
-18.769686,-82.72305
-18.759954,-82.7339
-18.750225,-82.74476
-18.74012,-82.75524
-18.730015,-82.76572
-18.719162,-82.77582
-18.709057,-82.78593
-18.698578,-82.7964
-18.688099,-82.806885
-18.67762,-82.81737
-18.667141,-82.8286
-18.657036,-82.83982
-18.64693,-82.851425
-18.637201,-82.86302
-18.62747,-82.875
-18.61774,-82.8866
-18.608383,-82.89783
-18.599401,-82.90943
-18.590046,-82.921036
-18.581062,-82.93226
-18.571333,-82.94386
-18.561228,-82.95546
-18.551123,-82.96669
-18.540644,-82.978294
-18.52979,-82.9899
-18.518938,-83.00112
-18.50771,-83.0116
-18.49723,-83.021706
-18.4875,-83.03032
-18.478893,-83.037796
-18.471407,-83.04454
-18.465046,-83.05202
-18.460554,-83.059875
-18.466917,-83.34581
-18.47253,-83.33982
-18.479641,-83.33009
-18.4875,-83.31849
-18.496483,-83.30576
-18.506212,-83.29266
-18.515944,-83.27994
-18.526049,-83.26796
-18.536152,-83.25674
-18.546257,-83.24626
-18.556736,-83.23578
-18.566841,-83.22604
-18.57732,-83.21669
-18.5878,-83.20659
-18.598278,-83.196106
-18.609507,-83.18562
-18.619986,-83.174774
-18.630465,-83.16318
-18.640944,-83.1512
-18.651049,-83.13885
-18.661152,-83.126495
-18.67051,-83.11415
-18.679865,-83.10179
-18.688847,-83.09057
-18.698204,-83.079346
-18.70756,-83.06849
-18.71729,-83.058014
-18.72702,-83.04753
-18.737125,-83.03743
-18.74723,-83.02732
-18.758083,-83.016464
-18.768938,-83.005615
-18.779417,-82.99401
-18.79027,-82.98241
-18.800749,-82.97043
-18.811602,-82.95846
-18.82208,-82.946106
-18.832186,-82.93451
-18.84229,-82.922905
-18.852396,-82.9113
-18.8625,-82.90007
-18.87223,-82.889595
-18.881962,-82.87912
-18.891317,-82.86864
-18.901049,-82.858536
-18.910778,-82.84843
-18.920135,-82.83832
-18.929491,-82.82747
-18.939222,-82.81662
-18.948578,-82.80539
-18.958683,-82.79379
-18.968414,-82.781815
-18.978518,-82.76984
-18.988623,-82.75786
-18.999102,-82.74588
-19.009954,-82.7339
-19.020435,-82.722305
-19.030539,-82.71071
-19.041018,-82.69948
-19.051123,-82.68862
-19.061975,-82.67815
-19.07208,-82.66766
-19.081812,-82.65718
-19.091541,-82.646706
-19.101646,-82.63623
-19.111752,-82.62575
-19.121857,-82.6149
-19.131962,-82.60367
-19.142067,-82.59282
-19.152546,-82.58121
-19.163773,-82.56924
-19.174625,-82.55726
-19.185104,-82.54491
-19.195583,-82.53218
-19.205688,-82.51946
-19.21467,-82.507484
-19.222904,-82.49663
-19.229641,-82.48802
-19.23488,-82.48241
-19.238623,-82.48091
-19.23413,-82.77582
-19.228518,-82.78218
-19.221407,-82.78818
-19.213549,-82.79529
-19.204567,-82.80351
-19.194836,-82.813995
-19.18473,-82.82485
-19.174252,-82.83682
-19.164146,-82.84955
-19.154041,-82.862274
-19.143938,-82.875374
-19.133083,-82.887726
-19.122978,-82.90007
-19.1125,-82.91168
-19.101646,-82.92328
-19.091167,-82.93413
-19.07994,-82.94461
-19.069462,-82.95471
-19.058983,-82.96482
-19.048504,-82.97455
-19.038025,-82.98466
-19.028294,-82.99513
-19.018562,-83.00599
-19.008833,-83.01721
-18.999475,-83.02919
-18.989746,-83.04117
-18.980015,-83.05351
-18.97066,-83.065125
-18.960928,-83.077095
-18.951199,-83.0887
-18.941467,-83.100296
-18.930988,-83.11115
-18.921257,-83.12201
-18.911152,-83.132484
-18.901049,-83.14259
-18.89057,-83.152695
-18.880838,-83.16318
-18.870733,-83.17403
-18.861004,-83.184875
-18.850899,-83.19649
-18.84042,-83.208084
-18.830315,-83.22006
-18.82021,-83.23204
-18.810478,-83.24401
-18.800375,-83.255615
-18.789896,-83.26759
-18.77979,-83.27919
-18.769686,-83.29042
-18.759954,-83.30165
-18.749851,-83.312126
-18.739372,-83.3226
-18.729267,-83.33271
-18.719162,-83.343185
-18.708683,-83.353294
-18.698204,-83.36377
-18.687351,-83.374626
-18.676872,-83.38548
-18.666393,-83.396706
-18.656288,-83.40793
-18.646557,-83.41991
-18.636078,-83.43151
-18.626347,-83.443115
-18.616991,-83.45471
-18.607635,-83.46669
-18.598652,-83.478294
-18.589296,-83.4899
-18.57994,-83.50112
-18.570583,-83.512726
-18.560854,-83.52396
-18.550749,-83.53555
-18.54027,-83.54678
-18.529417,-83.558014
-18.518562,-83.56886
-18.50771,-83.579346
-18.49723,-83.58945
-18.487125,-83.59805
-18.478518,-83.60554
-18.471033,-83.612274
-18.465046,-83.61976
-18.460554,-83.62724
-18.466541,-83.91429
-18.472157,-83.90793
-18.479267,-83.898575
-18.4875,-83.88698
-18.496483,-83.87425
-18.506212,-83.86153
-18.516317,-83.84843
-18.526796,-83.83646
-18.536901,-83.825226
-18.547007,-83.81438
-18.557112,-83.80427
-18.567215,-83.79454
-18.577694,-83.784805
-18.588173,-83.77507
-18.598652,-83.76497
-18.60913,-83.75412
-18.619986,-83.74289
-18.630465,-83.73091
-18.640944,-83.71893
-18.650673,-83.70659
-18.660404,-83.69386
-18.669762,-83.68114
-18.679865,-83.66916
-18.688847,-83.65756
-18.698204,-83.64633
-18.70756,-83.63548
-18.71729,-83.625
-18.727396,-83.61452
-18.737125,-83.60479
-18.747604,-83.59468
-18.758083,-83.584206
-18.768562,-83.57373
-18.779417,-83.562874
-18.789896,-83.55165
-18.800749,-83.54005
-18.811228,-83.52807
-18.821333,-83.51572
-18.832186,-83.50412
-18.841917,-83.49214
-18.85202,-83.48054
-18.861752,-83.469315
-18.871857,-83.45846
-18.881588,-83.4476
-18.891317,-83.437126
-18.900673,-83.42665
-18.910404,-83.41617
-18.919762,-83.405685
-18.929491,-83.39484
-18.938847,-83.38399
-18.948578,-83.372375
-18.95831,-83.36078
-18.968039,-83.3488
-18.978518,-83.33646
-18.988623,-83.32448
-18.999102,-83.3125
-19.009207,-83.30052
-19.019686,-83.28929
-19.030539,-83.277695
-19.041018,-83.266846
-19.051123,-83.25636
-19.061228,-83.24588
-19.071333,-83.23578
-19.081812,-83.22568
-19.091541,-83.21557
-19.101646,-83.20546
-19.111378,-83.194984
-19.121109,-83.18413
-19.131588,-83.17328
-19.142067,-83.16205
-19.152546,-83.15082
-19.163025,-83.13885
-19.174252,-83.126495
-19.185104,-83.11415
-19.195583,-83.101425
-19.205315,-83.0887
-19.214296,-83.07672
-19.22253,-83.06549
-19.229267,-83.05651
-19.23413,-83.05052
-19.237875,-83.04903
-19.23413,-83.343185
-19.228518,-83.34955
-19.221407,-83.35591
-19.213173,-83.36302
-19.203444,-83.37126
-19.194088,-83.38099
-19.183983,-83.39221
-19.174252,-83.40419
-19.164146,-83.416916
-19.153667,-83.42964
-19.143562,-83.44237
-19.13346,-83.45509
-19.123354,-83.46744
-19.112875,-83.47979
-19.101646,-83.491394
-19.091167,-83.502625
-19.080315,-83.51347
-19.069462,-83.523575
-19.058609,-83.53368
-19.047754,-83.54341
-19.03765,-83.553894
-19.027546,-83.563995
-19.017815,-83.57485
-19.008083,-83.58571
-18.998728,-83.597305
-18.989372,-83.60928
-18.980015,-83.620514
-18.970285,-83.632484
-18.960928,-83.64409
-18.950823,-83.655685
-18.941093,-83.666916
-18.931362,-83.677765
-18.921257,-83.68862
-18.911528,-83.6991
-18.901049,-83.709206
-18.891317,-83.71968
-18.881212,-83.73016
-18.871109,-83.74101
-18.861004,-83.75224
-18.850899,-83.76385
-18.84042,-83.77582
-18.830315,-83.787796
-18.82021,-83.80015
-18.810104,-83.8125
-18.8,-83.8241
-18.78952,-83.83646
-18.779417,-83.84805
-18.769686,-83.85928
-18.75958,-83.87013
-18.749475,-83.880615
-18.738997,-83.8911
-18.728893,-83.9012
-18.718414,-83.9113
-18.70831,-83.9214
-18.697454,-83.93226
-18.686975,-83.94274
-18.676497,-83.9536
-18.666393,-83.96445
-18.656288,-83.97568
-18.64581,-83.9869
-18.636452,-83.99888
-18.627096,-84.01048
-18.61774,-84.02208
-18.608383,-84.03368
-18.599401,-84.04491
-18.590046,-84.05651
-18.581062,-84.06774
-18.571707,-84.078964
-18.561602,-84.090195
-18.551497,-84.10179
-18.541018,-84.1134
-18.52979,-84.124626
-18.518938,-84.13623
-18.50771,-84.146706
-18.49723,-84.156815
-18.486752,-84.165794
-18.47777,-84.17403
-18.470285,-84.18151
-18.463923,-84.188995
-18.459805,-84.19685
-18.46729,-84.48129
-18.472904,-84.47493
-18.480015,-84.465195
-18.488249,-84.4536
-18.49723,-84.44087
-18.506588,-84.42815
-18.516691,-84.41505
-18.526796,-84.40307
-18.536528,-84.391846
-18.54663,-84.38099
-18.556736,-84.37088
-18.566841,-84.36153
-18.57732,-84.35217
-18.5878,-84.34244
-18.598278,-84.33271
-18.608757,-84.322235
-18.619986,-84.31138
-18.630465,-84.299774
-18.640944,-84.28818
-18.651049,-84.27582
-18.660778,-84.26347
-18.670883,-84.25112
-18.68024,-84.23952
-18.689596,-84.22755
-18.698952,-84.21632
-18.70831,-84.20546
-18.717665,-84.19461
-18.728144,-84.18413
-18.737875,-84.17403
-18.747978,-84.16354
-18.75846,-84.152695
-18.768938,-84.141464
-18.77979,-84.13024
-18.790644,-84.11826
-18.801123,-84.10629
-18.811602,-84.094315
-18.821707,-84.08196
-18.832186,-84.069984
-18.84229,-84.058014
-18.852396,-84.0464
-18.861752,-84.03518
-18.871483,-84.02432
-18.881588,-84.01385
-18.890944,-84.00374
-18.900673,-83.99364
-18.91003,-83.983154
-18.919386,-83.97305
-18.929491,-83.96295
-18.938847,-83.952095
-18.948578,-83.94087
-18.95831,-83.92964
-18.968414,-83.91804
-18.978893,-83.90643
-18.988997,-83.89446
-18.999102,-83.882484
-19.00958,-83.87088
-19.02006,-83.8589
-19.030914,-83.847305
-19.041018,-83.836075
-19.051497,-83.825226
-19.061602,-83.81438
-19.071707,-83.80351
-19.081812,-83.79304
-19.091917,-83.78218
-19.101646,-83.771706
-19.111752,-83.76085
-19.121483,-83.75
-19.131588,-83.73915
-19.142067,-83.72792
-19.152546,-83.71632
-19.163025,-83.70471
-19.173878,-83.69274
-19.184357,-83.68039
-19.19521,-83.66766
-19.205315,-83.65532
-19.214296,-83.64334
-19.222157,-83.632484
-19.228893,-83.62388
-19.23413,-83.61826
-19.2375,-83.616394
-19.23413,-83.91168
-19.228518,-83.91804
-19.221407,-83.9244
-19.213173,-83.93114
-19.204191,-83.940125
-19.194462,-83.94985
-19.184357,-83.96071
-19.174625,-83.972305
-19.16452,-83.98466
-19.154417,-83.99776
-19.143938,-84.01048
-19.133833,-84.02321
-19.123354,-84.03555
-19.112875,-84.04716
-19.10202,-84.05838
-19.090794,-84.06924
-19.07994,-84.08009
-19.069462,-84.09057
-19.058609,-84.10068
-19.048128,-84.110405
-19.03765,-84.12088
-19.02792,-84.13136
-19.018188,-84.14221
-19.008833,-84.15382
-18.999475,-84.165794
-18.989746,-84.177765
-18.980389,-84.18974
-18.97066,-84.202095
-18.961302,-84.21407
-18.951572,-84.22604
-18.941467,-84.2369
-18.931362,-84.24776
-18.92163,-84.25823
-18.911528,-84.26834
-18.901796,-84.27807
-18.891317,-84.28818
-18.881212,-84.29828
-18.871109,-84.30876
-18.861004,-84.31961
-18.850899,-84.33084
-18.84042,-84.34244
-18.82994,-84.354416
-18.819836,-84.366394
-18.80973,-84.37874
-18.8,-84.3911
-18.78952,-84.40344
-18.779417,-84.41505
-18.769686,-84.42665
-18.75958,-84.437874
-18.749851,-84.44873
-18.739372,-84.45958
-18.729267,-84.47006
-18.719162,-84.48016
-18.709057,-84.49065
-18.698578,-84.50112
-18.687725,-84.51198
-18.67762,-84.52283
-18.667141,-84.53406
-18.657036,-84.54529
-18.64693,-84.556885
-18.636826,-84.56849
-18.627096,-84.58009
-18.61774,-84.59169
-18.608383,-84.603294
-18.599401,-84.61452
-18.590046,-84.62575
-18.580688,-84.63698
-18.571333,-84.64783
-18.561602,-84.65906
-18.551497,-84.67029
-18.541018,-84.68151
-18.52979,-84.69274
-18.518938,-84.703964
-18.508083,-84.71407
-18.49723,-84.72418
-18.487125,-84.73279
-18.478144,-84.74101
-18.47066,-84.748505
-18.46467,-84.755615
-18.46018,-84.76385
-18.466541,-85.04903
-18.47253,-85.04266
-18.479641,-85.03293
-18.487875,-85.02133
-18.496857,-85.008606
-18.506212,-84.99588
-18.515944,-84.9839
-18.526423,-84.97193
-18.536528,-84.96033
-18.54663,-84.94985
-18.556736,-84.93974
-18.567215,-84.930016
-18.577694,-84.92029
-18.588173,-84.91055
-18.598652,-84.90045
-18.609507,-84.88997
-18.62036,-84.87874
-18.630838,-84.86714
-18.641317,-84.85516
-18.651423,-84.843185
-18.661152,-84.83084
-18.671257,-84.81849
-18.680614,-84.80614
-18.68997,-84.79454
-18.698952,-84.78293
-18.70831,-84.77208
-18.717665,-84.7616
-18.72777,-84.75112
-18.7375,-84.74065
-18.747978,-84.73016
-18.758083,-84.71968
-18.768938,-84.70883
-18.77979,-84.69798
-18.79027,-84.68638
-18.800749,-84.6744
-18.811228,-84.66243
-18.821707,-84.65045
-18.832186,-84.63885
-18.841917,-84.62724
-18.85202,-84.61565
-18.861752,-84.60479
-18.871857,-84.59393
-18.881212,-84.58346
-18.890944,-84.57335
-18.9003,-84.56325
-18.909657,-84.55315
-18.919386,-84.54266
-18.929491,-84.53218
-18.939222,-84.52096
-18.948952,-84.509735
-18.958683,-84.49812
-18.968788,-84.48615
-18.979267,-84.47418
-18.989372,-84.462204
-18.999475,-84.44985
-19.009954,-84.437874
-19.02006,-84.4259
-19.030914,-84.413925
-19.041018,-84.402695
-19.050749,-84.391464
-19.060854,-84.38099
-19.07096,-84.370514
-19.081062,-84.36003
-19.091167,-84.34955
-19.100899,-84.33945
-19.111004,-84.328964
-19.121109,-84.31849
-19.131588,-84.308014
-19.142067,-84.29716
-19.15292,-84.28593
-19.163399,-84.27432
-19.174625,-84.26235
-19.185478,-84.25
-19.195583,-84.237274
-19.205688,-84.22455
-19.21467,-84.21257
-19.22253,-84.20172
-19.229641,-84.19237
-19.234507,-84.18675
-19.237875,-84.184875
-19.233383,-84.47979
-19.228144,-84.48578
-19.221033,-84.49177
-19.213173,-84.49925
-19.204191,-84.50711
-19.194462,-84.51721
-19.184357,-84.52807
-19.174625,-84.54005
-19.16452,-84.552765
-19.154417,-84.565125
-19.143938,-84.57822
-19.13346,-84.59094
-19.122978,-84.603294
-19.112875,-84.615265
-19.10202,-84.62688
-19.090794,-84.6381
-19.07994,-84.648575
-19.069088,-84.65868
-19.058233,-84.66879
-19.048128,-84.67851
-19.037275,-84.68862
-19.027546,-84.6991
-19.017815,-84.70995
-19.008083,-84.72118
-18.998728,-84.733154
-18.988997,-84.74513
-18.979641,-84.757484
-18.970285,-84.76984
-18.960554,-84.78143
-18.951199,-84.79304
-18.941093,-84.80464
-18.931362,-84.81549
-18.92163,-84.82597
-18.911528,-84.83646
-18.901796,-84.84656
-18.891317,-84.85704
-18.881212,-84.86714
-18.871483,-84.877625
-18.861378,-84.88847
-18.850899,-84.90007
-18.84042,-84.9113
-18.82994,-84.922905
-18.819836,-84.934875
-18.80973,-84.94685
-18.799625,-84.95883
-18.789146,-84.97081
-18.779417,-84.98241
-18.769312,-84.99364
-18.75958,-85.004486
-18.749851,-85.01534
-18.739372,-85.02582
-18.729267,-85.0363
-18.719162,-85.0464
-18.708683,-85.05651
-18.698578,-85.06737
-18.687725,-85.07784
-18.677246,-85.0887
-18.667141,-85.100296
-18.656662,-85.1119
-18.646183,-85.123505
-18.636452,-85.13548
-18.626722,-85.14745
-18.617365,-85.15943
-18.608383,-85.171036
-18.599028,-85.18263
-18.589296,-85.19424
-18.580315,-85.20546
-18.57096,-85.21669
-18.560854,-85.22792
-18.550749,-85.23915
-18.54027,-85.250374
-18.529417,-85.26123
-18.518562,-85.27245
-18.50771,-85.28331
-18.496857,-85.29304
-18.487125,-85.30165
-18.478144,-85.30951
-18.47066,-85.31662
-18.465046,-85.32373
-18.460554,-85.33159
-18.466167,-85.61677
-18.472157,-85.610405
-18.479641,-85.60068
-18.487875,-85.58945
-18.496857,-85.57672
-18.506588,-85.56438
-18.516317,-85.55165
-18.526796,-85.54005
-18.536528,-85.52882
-18.54663,-85.51834
-18.556736,-85.50823
-18.566841,-85.498505
-18.577694,-85.4884
-18.5878,-85.47867
-18.598652,-85.46893
-18.60913,-85.458084
-18.619986,-85.447235
-18.630838,-85.43562
-18.640944,-85.42365
-18.651049,-85.4113
-18.661152,-85.39896
-18.670883,-85.38698
-18.68024,-85.375
-18.689596,-85.36302
-18.698578,-85.35179
-18.707935,-85.34057
-18.717665,-85.33009
-18.72777,-85.31924
-18.7375,-85.30913
-18.747604,-85.29865
-18.758083,-85.287796
-18.768938,-85.27695
-18.779417,-85.26572
-18.789896,-85.25374
-18.800375,-85.24214
-18.810854,-85.22979
-18.821707,-85.21782
-18.831812,-85.20584
-18.841917,-85.19424
-18.851646,-85.183014
-18.861378,-85.17216
-18.871483,-85.1613
-18.881588,-85.15082
-18.890944,-85.14034
-18.900673,-85.130615
-18.910404,-85.12013
-18.92051,-85.11003
-18.929865,-85.09955
-18.939596,-85.0887
-18.949326,-85.077095
-18.959057,-85.06549
-18.968788,-85.053894
-18.979267,-85.04154
-18.988997,-85.02957
-18.999475,-85.01721
-19.00958,-85.00524
-19.019686,-84.99326
-19.030539,-84.98204
-19.040644,-84.97081
-19.050749,-84.95995
-19.060478,-84.9491
-19.07096,-84.938995
-19.081062,-84.92851
-19.090794,-84.91841
-19.100525,-84.90831
-19.110628,-84.89783
-19.121109,-84.88735
-19.131588,-84.876495
-19.141691,-84.86565
-19.152546,-84.854416
-19.163025,-84.84282
-19.174252,-84.83046
-19.185104,-84.818115
-19.195583,-84.80576
-19.205688,-84.79266
-19.21467,-84.780685
-19.222904,-84.76946
-19.229641,-84.76048
-19.23488,-84.754486
-19.238249,-84.752625
-19.233757,-85.04716
-19.228144,-85.05315
-19.221407,-85.059875
-19.213549,-85.06662
-19.204567,-85.075226
-19.19521,-85.08495
-19.18473,-85.09581
-19.174625,-85.10741
-19.16452,-85.12013
-19.154041,-85.13286
-19.143938,-85.14596
-19.13346,-85.15868
-19.122978,-85.171036
-19.112125,-85.183014
-19.101646,-85.19461
-19.090794,-85.20584
-19.079567,-85.21669
-19.068712,-85.22679
-19.058233,-85.2369
-19.048128,-85.247375
-19.03765,-85.257484
-19.02792,-85.26759
-19.018188,-85.27844
-19.009207,-85.28967
-18.999851,-85.30165
-18.990494,-85.31362
-18.980764,-85.325226
-18.971033,-85.337204
-18.961678,-85.34955
-18.951572,-85.36115
-18.941841,-85.37276
-18.931736,-85.383606
-18.92163,-85.39446
-18.911528,-85.40494
-18.901423,-85.41505
-18.891317,-85.42515
-18.880838,-85.436005
-18.870733,-85.44649
-18.860628,-85.45734
-18.850525,-85.46857
-18.84042,-85.47979
-18.82994,-85.491394
-18.82021,-85.50299
-18.810104,-85.514595
-18.8,-85.5262
-18.789896,-85.537796
-18.779417,-85.5494
-18.769686,-85.56062
-18.75958,-85.57149
-18.749851,-85.58234
-18.739372,-85.59282
-18.728893,-85.603294
-18.718788,-85.61415
-18.708683,-85.625
-18.698204,-85.63585
-18.687725,-85.646706
-18.677246,-85.65793
-18.667141,-85.66954
-18.657036,-85.68076
-18.64693,-85.69274
-18.637201,-85.704346
-18.62747,-85.71632
-18.618114,-85.72792
-18.608757,-85.73952
-18.599401,-85.75075
-18.590046,-85.76235
-18.580688,-85.77321
-18.571333,-85.78443
-18.561602,-85.795654
-18.551497,-85.80651
-18.540644,-85.81774
-18.52979,-85.828964
-18.518938,-85.840195
-18.508083,-85.85068
-18.496857,-85.860405
-18.487125,-85.86901
-18.478144,-85.87724
-18.47066,-85.88435
-18.46467,-85.891464
-18.46018,-85.899704
-18.466917,-86.18451
-18.472904,-86.17851
-18.480015,-86.16916
-18.488249,-86.15793
-18.49723,-86.145584
-18.506962,-86.13286
-18.516691,-86.120514
-18.52717,-86.108536
-18.537275,-86.097305
-18.54738,-86.08682
-18.557486,-86.07672
-18.56759,-86.066986
-18.57807,-86.05726
-18.588549,-86.04716
-18.599028,-86.03705
-18.609507,-86.0262
-18.620733,-86.014595
-18.631212,-86.00299
-18.641317,-85.99065
-18.651423,-85.97792
-18.661152,-85.965195
-18.671257,-85.95284
-18.680614,-85.94087
-18.68997,-85.928894
-18.699326,-85.91804
-18.70831,-85.90718
-18.718039,-85.896706
-18.72777,-85.8866
-18.737875,-85.876495
-18.747978,-85.866394
-18.75846,-85.85591
-18.769312,-85.84506
-18.77979,-85.834206
-18.790644,-85.8226
-18.801123,-85.81062
-18.811602,-85.79828
-18.82208,-85.7863
-18.83256,-85.77432
-18.84229,-85.762726
-18.852396,-85.75112
-18.8625,-85.7399
-18.87223,-85.72904
-18.881588,-85.71893
-18.891317,-85.70846
-18.900673,-85.69835
-18.910778,-85.68825
-18.920135,-85.67815
-18.929865,-85.66766
-18.939222,-85.65643
-18.948952,-85.64521
-18.958683,-85.633606
-18.968788,-85.62163
-18.978893,-85.60966
-18.988997,-85.597305
-18.999102,-85.58495
-19.009954,-85.57335
-19.020435,-85.56138
-19.030914,-85.55015
-19.041393,-85.538925
-19.051497,-85.52807
-19.061975,-85.51721
-19.07208,-85.50674
-19.082186,-85.49626
-19.091917,-85.48615
-19.101646,-85.47568
-19.112125,-85.465195
-19.121857,-85.45471
-19.131962,-85.44386
-19.142067,-85.433014
-19.152546,-85.4214
-19.163399,-85.409805
-19.174252,-85.39783
-19.185104,-85.38548
-19.195583,-85.37312
-19.205315,-85.36078
-19.21467,-85.34843
-19.222904,-85.33757
-19.229267,-85.328964
-19.234507,-85.32298
-19.238249,-85.321106
-19.23413,-85.61415
-19.228518,-85.62088
-19.221033,-85.62688
-19.2128,-85.63399
-19.203817,-85.64296
-19.194462,-85.652695
-19.18473,-85.66354
-19.174252,-85.6759
-19.164146,-85.68825
-19.154417,-85.70097
-19.144312,-85.71407
-19.134207,-85.72679
-19.123728,-85.73915
-19.113249,-85.751495
-19.102396,-85.7631
-19.091917,-85.77432
-19.081062,-85.78518
-19.069836,-85.79529
-19.059357,-85.80539
-19.048878,-85.815125
-19.038399,-85.825226
-19.028294,-85.83571
-19.018562,-85.84656
-19.008833,-85.85779
-18.999102,-85.869385
-18.989746,-85.88136
-18.980015,-85.89334
-18.970285,-85.90532
-18.960554,-85.91729
-18.950823,-85.92851
-18.941093,-85.93974
-18.930988,-85.9506
-18.920883,-85.961075
-18.911152,-85.97156
-18.901423,-85.98166
-18.891317,-85.99177
-18.881212,-86.00224
-18.871109,-86.012726
-18.861378,-86.023575
-18.851646,-86.03518
-18.841541,-86.0464
-18.831062,-86.05838
-18.82096,-86.07036
-18.810854,-86.08271
-18.800749,-86.09506
-18.790644,-86.10704
-18.780165,-86.11864
-18.77006,-86.13024
-18.76033,-86.141464
-18.750225,-86.15232
-18.74012,-86.162796
-18.729641,-86.17328
-18.719162,-86.18338
-18.709057,-86.19386
-18.698578,-86.204346
-18.687725,-86.21482
-18.677246,-86.22568
-18.666767,-86.23653
-18.656662,-86.24812
-18.64693,-86.259735
-18.636826,-86.27133
-18.62747,-86.28293
-18.618114,-86.29454
-18.608757,-86.30614
-18.599775,-86.31774
-18.590046,-86.328964
-18.581062,-86.34057
-18.571707,-86.35179
-18.561602,-86.36302
-18.551872,-86.374626
-18.541018,-86.38585
-18.530165,-86.39708
-18.518938,-86.40831
-18.508083,-86.41916
-18.49723,-86.428894
-18.487125,-86.437874
-18.478518,-86.44536
-18.471033,-86.45247
-18.465046,-86.45958
-18.460928,-86.46744
-18.466541,-86.75374
-18.47253,-86.74776
-18.479267,-86.73765
-18.487875,-86.726425
-18.496857,-86.71407
-18.506588,-86.70135
-18.516691,-86.68862
-18.526796,-86.67665
-18.537275,-86.66542
-18.547754,-86.65494
-18.55786,-86.64446
-18.567965,-86.634735
-18.578444,-86.62425
-18.588923,-86.61415
-18.599401,-86.60404
-18.60988,-86.59282
-18.620733,-86.58159
-18.631212,-86.569984
-18.641317,-86.55763
-18.651423,-86.545654
-18.661152,-86.53331
-18.670883,-86.52133
-18.68024,-86.50935
-18.689596,-86.49776
-18.698578,-86.4869
-18.707935,-86.476425
-18.718039,-86.46632
-18.72777,-86.45621
-18.737875,-86.446106
-18.747978,-86.43562
-18.75846,-86.42515
-18.769312,-86.41429
-18.77979,-86.402695
-18.790644,-86.39072
-18.801123,-86.37912
-18.811975,-86.36677
-18.82208,-86.354416
-18.83256,-86.34244
-18.842665,-86.33046
-18.85277,-86.31886
-18.862875,-86.30763
-18.87223,-86.29678
-18.881962,-86.28668
-18.891691,-86.27657
-18.901049,-86.266464
-18.910778,-86.25636
-18.920135,-86.24626
-18.929865,-86.235405
-18.939222,-86.22455
-18.948578,-86.21332
-18.959057,-86.202095
-18.968788,-86.19049
-18.978893,-86.17815
-18.988997,-86.165794
-18.999102,-86.15382
-19.009954,-86.141464
-19.020435,-86.12987
-19.030914,-86.11826
-19.041018,-86.10666
-19.051123,-86.09581
-19.061975,-86.08533
-19.07208,-86.07485
-19.081812,-86.06474
-19.091541,-86.05427
-19.101646,-86.04379
-19.111752,-86.03331
-19.121483,-86.02283
-19.131588,-86.01198
-19.141691,-86.00112
-19.152546,-85.98952
-19.163399,-85.97792
-19.173878,-85.96557
-19.18473,-85.95322
-19.19521,-85.94049
-19.205315,-85.92815
-19.214296,-85.915794
-19.22253,-85.90494
-19.229267,-85.89633
-19.23413,-85.89072
-19.237875,-85.88922
-19.23413,-86.18263
-19.228518,-86.188995
-19.221033,-86.19536
-19.213173,-86.20322
-19.204191,-86.21146
-19.194836,-86.22156
-19.18473,-86.23279
-19.174252,-86.24476
-19.164146,-86.257484
-19.154417,-86.27021
-19.143938,-86.28331
-19.133833,-86.295654
-19.122978,-86.308014
-19.1125,-86.31961
-19.10202,-86.33121
-19.091167,-86.34244
-19.080315,-86.35292
-19.069088,-86.3634
-19.058609,-86.373505
-19.048128,-86.38323
-19.038025,-86.39371
-19.02792,-86.40382
-19.018188,-86.41467
-19.008833,-86.42552
-18.999475,-86.437126
-18.99012,-86.44873
-18.980389,-86.46071
-18.971033,-86.472305
-18.961302,-86.4839
-18.951572,-86.495514
-18.941841,-86.50674
-18.931736,-86.51796
-18.921257,-86.52844
-18.911528,-86.53929
-18.901423,-86.549774
-18.891317,-86.56026
-18.881212,-86.571106
-18.871109,-86.58196
-18.861378,-86.593185
-18.851273,-86.60479
-18.841167,-86.616394
-18.830688,-86.62837
-18.820583,-86.64034
-18.810478,-86.65195
-18.800375,-86.66354
-18.79027,-86.67552
-18.780165,-86.68675
-18.77006,-86.69798
-18.76033,-86.70883
-18.750225,-86.71968
-18.739746,-86.73016
-18.729641,-86.740265
-18.719536,-86.75075
-18.709057,-86.76085
-18.698578,-86.77133
-18.688099,-86.78218
-18.67762,-86.79304
-18.667515,-86.80427
-18.657036,-86.81587
-18.64693,-86.82747
-18.637201,-86.83907
-18.627844,-86.85068
-18.618488,-86.86265
-18.60913,-86.87425
-18.599775,-86.88548
-18.590794,-86.89708
-18.581438,-86.90793
-18.57208,-86.91916
-18.562351,-86.93039
-18.551497,-86.94162
-18.541018,-86.95322
-18.530165,-86.96445
-18.518938,-86.97568
-18.50771,-86.98615
-18.496857,-86.99588
-18.487125,-87.004486
-18.478144,-87.012726
-18.47066,-87.01984
-18.464296,-87.02732
-18.46018,-87.03555
-18.466917,-87.32185
-18.472904,-87.31549
-18.479641,-87.30576
-18.487875,-87.29416
